EmployeId,Age,Gender,MaritalStatus,Turnover,Travelling,Vertical,Qualifications,EducationField,EmployeSatisfaction,JobEngagement,JobLevel,JobSatisfaction,Role,DailyBilling,HourBilling,MonthlyBilling,MonthlyRate,Work Experience,OverTime,PercentSalaryHike,Last Rating,RelationshipSatisfaction,Hours,StockOptionLevel,TrainingTimesLastYear,Work&Life,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrentManager,DistanceFromHome
1071,30,M,Single,No,Sometimes,Research & Development,2,Life Sciences,3,2,2,4,Healthcare Representative,386,44,4878,16236,2,No,12,3,3,80,0,2,3,1,0,0,0,1
1167,40,F,Married,Yes,Sometimes,Research & Development,3,Medical,3,3,1,1,Research Scientist,390,70,3417,5180,7,Yes,17,3,4,80,1,2,3,1,0,0,0,24
1616,35,M,Single,No,Sometimes,Research & Development,2,Life Sciences,3,3,3,2,Manufacturing Director,782,81,7213,13783,1,Yes,12,3,4,80,0,2,2,10,7,6,8,4
150,56,F,Single,No,No,Sales,2,Life Sciences,3,3,3,4,Sales Executive,1392,30,17539,21374,6,Yes,14,3,3,80,0,2,2,4,2,0,2,4
1622,48,F,Married,No,Sometimes,Research & Development,2,Medical,4,3,3,2,Healthcare Representative,503,83,5458,23662,7,No,20,4,3,80,1,2,3,1,1,0,8,7
119,25,M,Married,No,Sometimes,Research & Development,1,Medical,2,2,1,2,Research Scientist,816,67,2070,6112,1,No,12,3,2,80,1,2,3,5,3,0,3,25
62,33,M,Married,Yes,Sometimes,Research & Development,3,Medical,4,3,2,2,Manufacturing Director,398,83,1983,18247,7,Yes,12,3,3,80,1,2,3,4,3,0,5,20
1946,34,M,Married,No,Sometimes,Human Resources,3,Human Resources,3,4,2,3,Sales Executive,491,47,6123,24890,4,No,11,3,3,80,1,2,3,1,0,0,0,2
746,38,M,Married,No,Sometimes,Research & Development,3,Medical,1,3,2,3,Healthcare Representative,604,41,6294,8622,7,No,13,3,4,80,0,2,3,5,2,0,1,2
464,37,M,Divorced,Yes,Sometimes,Research & Development,4,Life Sciences,1,2,1,3,Laboratory Technician,150,71,4220,6542,1,Yes,12,3,2,80,3,3,3,3,2,4,4,8
1407,33,M,Married,No,Sometimes,Research & Development,4,Other,4,3,1,3,Laboratory Technician,1126,71,3909,24123,1,No,11,3,2,80,0,3,3,2,2,0,2,8
1851,45,M,Single,No,Sometimes,Research & Development,4,Medical,2,2,2,4,Manufacturing Director,1318,77,6885,16874,1,No,11,3,3,80,0,5,4,10,9,0,8,2
1752,35,F,Single,Yes,Sometimes,Sales,1,Marketing,3,3,1,4,Sales Representative,268,75,2651,23497,5,Yes,14,3,4,80,0,2,2,2,2,2,2,2
1124,42,M,Married,No,No,Research & Development,3,Life Sciences,3,4,4,3,Manager,111,95,19724,25221,6,No,15,3,4,80,3,2,4,1,0,0,0,4
400,31,F,Married,Yes,Sometimes,Sales,5,Life Sciences,2,2,1,4,Sales Representative,1367,53,1212,9205,3,No,11,3,3,80,3,4,3,6,0,0,0,1
1206,40,F,Divorced,No,Sometimes,Research & Development,3,Life Sciences,3,3,5,3,Manager,231,98,18398,22552,2,No,11,3,3,80,2,3,3,5,2,1,3,15
1447,49,M,Married,No,Sometimes,Research & Development,4,Life Sciences,1,2,1,2,Research Scientist,235,36,2386,6168,1,No,13,3,1,80,1,2,3,1,8,0,0,29
1062,56,M,Divorced,Yes,Sometimes,Research & Development,3,Medical,2,2,4,1,Manager,912,51,18862,6389,5,No,14,3,4,80,1,2,3,18,14,13,5,13
656,36,F,Married,Yes,Sometimes,Sales,4,Medical,1,3,2,3,Sales Executive,214,98,7393,6777,1,Yes,12,3,3,80,1,2,4,6,3,1,0,26
1264,57,M,Single,No,Sometimes,Research & Development,3,Life Sciences,3,3,5,3,Manager,617,93,17720,12982,3,No,13,3,2,80,0,6,4,5,2,1,2,5
800,39,M,Married,Yes,Sometimes,Sales,4,Technical Degree,2,3,2,4,Sales Executive,1492,100,4314,17658,1,Yes,12,3,2,80,3,2,2,10,7,2,8,5
2056,24,M,Single,No,Sometimes,Research & Development,3,Technical Degree,4,2,1,4,Research Scientist,1450,95,9753,8937,1,No,13,3,3,80,0,4,3,4,2,0,3,3
407,29,M,Married,No,Mostly,Sales,3,Medical,2,2,2,4,Sales Executive,1414,44,5258,16679,1,No,14,3,4,80,2,2,3,5,3,0,4,15
780,29,M,Divorced,No,Sometimes,Sales,3,Marketing,2,3,2,4,Sales Executive,794,57,4831,7058,1,No,11,3,1,80,1,3,3,3,2,1,1,4
1137,28,M,Single,No,Sometimes,Research & Development,1,Life Sciences,4,4,1,4,Research Scientist,671,91,2342,26914,1,No,22,4,4,80,0,0,3,0,1,0,0,13
1357,50,M,Married,No,Sometimes,Sales,4,Technical Degree,3,3,4,3,Manager,167,50,19717,26933,4,No,11,3,4,80,1,1,3,12,8,4,15,8
1761,34,F,Divorced,No,No,Research & Development,4,Medical,4,3,2,4,Healthcare Representative,122,33,5509,7401,7,No,14,3,1,80,1,2,3,9,9,1,8,23
1538,37,M,Single,Yes,Mostly,Sales,3,Life Sciences,1,2,3,1,Sales Executive,715,39,7707,2188,7,No,17,3,2,80,0,2,1,2,2,1,2,4
1044,44,F,Married,No,Sometimes,Research & Development,3,Life Sciences,3,3,3,2,Research Director,969,86,19231,12294,8,No,12,3,2,80,3,3,1,5,0,0,2,7
1393,32,M,Divorced,Yes,Mostly,Research & Development,2,Life Sciences,1,2,2,2,Manufacturing Director,874,47,4813,17260,2,Yes,13,3,1,80,1,2,3,4,0,1,2,9
2000,35,M,Married,No,Sometimes,Research & Development,5,Life Sciences,4,1,1,4,Sales Representative,489,48,6515,7963,7,Yes,17,3,3,80,1,4,3,1,4,1,0,2
1487,49,F,Single,No,Sometimes,Research & Development,3,Medical,4,3,4,3,Research Director,934,82,19833,25706,5,Yes,14,3,2,80,0,2,4,7,7,0,7,13
1127,44,M,Married,No,Mostly,Sales,2,Medical,3,3,2,4,Sales Executive,453,89,4502,14440,0,No,21,4,3,80,2,4,3,3,2,0,2,2
1359,37,M,Married,No,No,Research & Development,3,Life Sciences,3,2,2,4,Healthcare Representative,1326,86,3730,13228,1,No,21,4,2,80,1,6,3,13,11,0,9,2
1289,34,F,Single,No,Mostly,Sales,5,Technical Degree,2,3,3,2,Sales Executive,1000,84,9449,23868,1,Yes,14,3,3,80,0,2,3,10,9,0,14,15
953,37,M,Single,No,Sometimes,Research & Development,3,Life Sciences,4,3,1,3,Laboratory Technician,1319,31,3822,6228,0,No,14,3,1,80,0,3,3,4,2,4,3,4
925,20,M,Married,No,Sometimes,Research & Development,3,Medical,4,1,1,3,Research Scientist,476,76,3029,6959,1,No,17,3,4,80,1,2,2,4,2,0,2,3
338,35,M,Married,No,Mostly,Research & Development,4,Medical,4,4,1,4,Laboratory Technician,1158,45,2024,17091,1,No,12,3,1,80,1,3,2,1,0,0,0,1
1102,48,F,Married,No,Sometimes,Research & Development,4,Life Sciences,2,3,2,3,Laboratory Technician,526,68,4712,24323,1,Yes,14,3,2,80,1,3,3,10,9,1,7,4
1223,25,F,Married,No,Sometimes,Human Resources,3,Technical Degree,2,3,2,2,Human Resources,1257,44,4249,23387,1,Yes,11,3,4,80,1,4,3,3,2,1,2,1
138,36,F,Married,No,Sometimes,Sales,5,Marketing,1,3,1,3,Sales Representative,1263,31,2893,20030,1,No,15,3,2,80,2,2,3,5,2,0,2,10
896,18,M,Divorced,No,No,Sales,3,Medical,3,3,3,4,Sales Executive,1187,66,9723,11297,2,No,21,4,3,80,1,0,2,9,3,2,7,15
797,41,M,Single,Yes,Mostly,Research & Development,2,Life Sciences,1,2,2,3,Laboratory Technician,649,78,5849,10164,0,Yes,17,3,3,80,0,2,3,10,7,0,7,5
891,35,M,Divorced,No,Sometimes,Sales,5,Marketing,1,3,2,2,Sales Executive,309,100,6308,14879,1,No,12,3,2,80,2,3,2,7,7,1,7,9
1645,44,F,Married,No,Sometimes,Sales,4,Other,4,3,2,4,Sales Executive,1295,74,6871,14723,4,Yes,21,4,3,80,1,3,3,9,3,0,0,2
265,55,M,Divorced,No,Sometimes,Research & Development,3,Technical Degree,4,1,4,2,Research Director,1371,38,13409,18576,8,No,22,4,4,80,1,2,3,26,9,1,4,2
701,50,M,Married,No,Mostly,Human Resources,3,Medical,4,4,2,2,Laboratory Technician,1169,45,4088,16324,4,Yes,18,3,4,80,0,3,3,2,2,2,2,3
1972,28,F,Married,No,No,Research & Development,2,Life Sciences,3,2,2,3,Healthcare Representative,1053,80,4934,6236,1,Yes,11,3,1,80,1,3,3,5,4,0,3,14
440,41,M,Married,No,Mostly,Sales,2,Medical,2,3,1,3,Sales Representative,1298,49,2501,8919,7,No,11,3,3,80,0,3,3,3,2,2,2,2
1361,40,M,Single,No,Sometimes,Sales,3,Marketing,4,3,2,4,Sales Executive,1224,56,6702,12911,1,No,14,3,4,80,0,2,3,10,9,5,7,4
1016,36,F,Married,No,Sometimes,Sales,4,Marketing,3,2,3,4,Sales Executive,1492,66,8805,4007,3,Yes,22,4,4,80,0,2,4,1,0,0,0,3
1692,27,M,Single,No,No,Research & Development,3,Life Sciences,1,2,3,4,Manufacturing Director,1299,65,9669,20298,1,No,12,3,2,80,0,2,1,5,4,1,3,2
1362,51,F,Divorced,No,Sometimes,Research & Development,3,Life Sciences,3,3,5,2,Healthcare Representative,363,71,16652,7696,5,No,12,3,2,80,2,2,4,1,0,0,0,5
1980,42,M,Married,No,Sometimes,Research & Development,4,Medical,4,3,3,2,Healthcare Representative,1492,51,10942,15202,1,No,15,3,1,80,2,5,2,26,9,6,8,2
1873,56,F,Married,No,No,Research & Development,3,Life Sciences,2,3,4,3,Research Director,406,54,11511,21676,0,No,11,3,4,80,0,2,3,21,8,7,9,4
1523,41,M,Married,No,Sometimes,Sales,2,Marketing,4,3,2,1,Sales Executive,388,60,4201,11236,1,Yes,15,3,4,80,0,2,3,16,13,4,12,20
1558,39,M,Single,No,Sometimes,Research & Development,4,Other,2,3,3,4,Manager,628,38,17584,21354,9,No,13,3,2,80,0,2,3,5,0,0,0,29
1309,26,M,Single,No,Sometimes,Sales,3,Life Sciences,4,2,2,2,Sales Executive,1189,42,6718,11286,0,No,11,3,3,80,0,3,1,6,7,1,4,4
1445,53,F,Divorced,Yes,No,Sales,3,Marketing,1,2,4,2,Sales Executive,1312,44,10231,17334,7,Yes,11,3,4,80,2,3,2,31,7,14,7,18
395,27,F,Married,No,Sometimes,Research & Development,1,Life Sciences,4,3,1,3,Laboratory Technician,1271,75,3904,11160,1,Yes,13,3,4,80,1,2,3,3,1,0,3,18
1304,54,M,Divorced,No,Mostly,Research & Development,4,Technical Degree,4,4,4,4,Manager,802,78,19002,7338,2,Yes,13,3,3,80,1,2,2,6,3,7,2,2
657,31,M,Married,No,No,Sales,4,Life Sciences,1,4,2,1,Sales Executive,1145,91,4907,22109,0,No,12,3,1,80,1,0,3,9,7,0,7,20
1755,31,M,Married,No,Sometimes,Research & Development,2,Technical Degree,3,3,1,4,Laboratory Technician,533,54,2227,24969,3,No,13,3,1,80,1,2,4,1,0,0,0,2
1186,55,M,Single,No,Sometimes,Sales,3,Marketing,4,2,3,3,Sales Executive,171,71,19833,24493,2,No,19,3,3,80,0,2,3,8,7,1,7,20
1762,23,M,Married,No,Sometimes,Sales,1,Medical,3,3,2,2,Sales Executive,657,88,4801,11626,1,No,17,3,4,80,0,3,3,3,2,0,3,1
1277,44,F,Single,No,Sometimes,Research & Development,4,Medical,3,3,1,2,Research Scientist,1359,73,2426,11393,0,Yes,14,3,2,80,0,6,2,5,14,1,4,1
133,40,M,Divorced,No,Sometimes,Research & Development,3,Medical,2,3,2,1,Healthcare Representative,1225,69,18534,12313,2,No,14,3,3,80,1,4,1,1,0,0,0,2
1376,25,M,Married,No,Mostly,Research & Development,1,Life Sciences,4,2,1,1,Research Scientist,1246,81,2263,15533,1,No,20,4,3,80,1,0,4,1,0,0,0,26
1908,21,M,Married,No,Sometimes,Research & Development,1,Medical,1,2,1,2,Manufacturing Director,1036,59,2519,26897,1,No,22,4,3,80,2,2,2,3,2,0,2,9
2060,45,F,Divorced,No,Mostly,Research & Development,3,Other,2,3,2,3,Healthcare Representative,320,81,4262,3991,9,No,18,3,2,80,1,2,3,4,4,0,4,1
1694,22,M,Married,No,Mostly,Research & Development,2,Human Resources,1,3,1,3,Research Scientist,613,33,2937,4559,5,Yes,18,3,4,80,2,2,3,3,1,3,4,26
67,40,M,Divorced,No,Sometimes,Sales,3,Marketing,3,3,4,3,Manager,980,91,19151,7480,2,No,13,3,3,80,1,2,3,4,4,0,2,20
219,19,M,Single,Yes,Sometimes,Research & Development,2,Medical,2,2,1,4,Research Scientist,669,37,3925,23735,0,No,15,3,1,80,0,0,2,1,0,0,0,5
1260,42,M,Divorced,No,Sometimes,Sales,3,Marketing,3,3,2,3,Sales Executive,1313,57,4388,12165,1,No,14,3,3,80,1,3,4,13,12,1,11,1
1565,50,F,Divorced,No,Sometimes,Research & Development,3,Life Sciences,1,3,2,3,Research Scientist,1085,98,4988,15936,0,No,13,3,2,80,1,2,3,10,10,0,8,14
595,38,F,Married,No,Sometimes,Research & Development,3,Life Sciences,3,3,2,2,Healthcare Representative,774,66,9144,12104,0,No,13,3,1,80,3,2,3,7,0,0,7,24
1656,38,M,Single,No,Sometimes,Research & Development,4,Life Sciences,4,3,2,4,Healthcare Representative,1180,77,4705,24640,1,No,15,3,4,80,0,2,2,10,9,4,7,3
555,27,F,Single,No,Mostly,Sales,1,Marketing,2,3,2,4,Sales Executive,393,34,6524,21660,2,No,13,3,4,80,0,2,4,5,2,0,2,8
895,34,M,Single,No,Mostly,Research & Development,4,Technical Degree,4,1,1,4,Research Scientist,1286,30,2379,19978,3,No,16,3,4,80,0,3,3,2,2,1,0,9
1345,22,F,Divorced,Yes,Mostly,Research & Development,3,Medical,2,2,1,4,Research Scientist,550,94,4305,23256,1,Yes,13,3,1,80,3,3,3,3,2,2,2,5
366,34,F,Divorced,No,Sometimes,Research & Development,3,Life Sciences,4,1,1,3,Laboratory Technician,241,58,2530,9965,1,Yes,13,3,1,80,2,2,3,10,9,5,8,1
1606,44,F,Married,No,Sometimes,Research & Development,4,Life Sciences,4,2,1,3,Laboratory Technician,1112,92,5460,7271,7,No,12,3,4,80,1,2,1,5,2,1,3,16
2055,39,M,Divorced,Yes,Sometimes,Sales,2,Other,1,2,3,2,Sales Executive,1047,100,11713,8346,4,No,11,3,4,80,1,2,3,1,0,0,0,8
1151,58,M,Single,No,Sometimes,Research & Development,1,Life Sciences,4,3,5,4,Research Director,1212,57,11224,26862,1,No,13,3,4,80,0,0,3,20,6,11,0,13
1805,35,M,Married,No,Sometimes,Sales,3,Medical,2,3,2,2,Sales Executive,533,88,4106,13521,2,Yes,13,3,3,80,1,2,3,3,2,1,2,4
361,36,F,Married,No,Sometimes,Research & Development,3,Life Sciences,4,3,3,4,Research Director,667,82,19251,13242,0,Yes,16,3,1,80,0,3,3,4,2,0,3,5
133,26,M,Divorced,Yes,Sometimes,Research & Development,1,Human Resources,1,2,1,1,Laboratory Technician,1171,43,3823,17018,1,Yes,14,3,4,80,0,2,2,5,2,0,2,2
672,45,M,Single,No,Sometimes,Research & Development,1,Medical,4,1,2,3,Research Scientist,366,44,4672,2137,0,No,14,3,4,80,0,2,3,5,4,0,2,24
1485,58,F,Married,No,Sometimes,Research & Development,4,Medical,3,3,2,3,Healthcare Representative,1282,52,6479,19784,6,Yes,15,3,4,80,0,2,3,2,2,2,2,8
1745,37,M,Married,No,Sometimes,Research & Development,3,Life Sciences,4,4,2,2,Manufacturing Director,1288,78,9149,2888,1,No,13,3,4,80,2,6,3,10,8,3,7,24
1489,29,F,Divorced,Yes,Mostly,Research & Development,3,Life Sciences,1,2,1,4,Laboratory Technician,388,75,2798,15955,1,No,11,3,2,80,3,2,3,1,0,4,0,19
942,51,M,Single,No,Sometimes,Research & Development,4,Life Sciences,2,2,2,1,Research Scientist,990,64,5307,16778,9,Yes,20,4,4,80,0,3,2,6,1,0,3,1
1615,27,M,Single,No,Sometimes,Research & Development,3,Medical,4,2,1,2,Research Scientist,852,31,2506,8129,6,No,11,3,4,80,0,5,3,1,8,7,0,11
83,36,M,Married,Yes,Mostly,Human Resources,4,Marketing,2,3,1,3,Human Resources,1189,37,3168,11658,2,No,18,3,4,80,0,3,3,4,2,2,2,23
158,34,F,Married,Yes,Mostly,Research & Development,4,Life Sciences,3,3,2,2,Research Scientist,1208,95,5547,13863,1,No,20,4,4,80,3,1,2,12,2,14,7,18
289,46,M,Single,No,Sometimes,Sales,3,Life Sciences,2,4,2,3,Sales Executive,437,87,8837,7962,1,No,13,3,2,80,0,3,4,19,7,8,8,1
154,32,M,Single,No,Sometimes,Human Resources,4,Medical,3,3,1,2,Laboratory Technician,111,52,3985,11193,1,Yes,15,3,2,80,0,5,3,0,0,0,8,9
1703,35,M,Married,No,Sometimes,Research & Development,3,Other,4,3,2,4,Research Director,917,31,6932,21551,1,No,15,3,4,80,0,3,3,20,7,6,7,12
1002,41,M,Single,No,Sometimes,Research & Development,2,Life Sciences,4,3,3,3,Healthcare Representative,986,90,5291,25690,6,No,12,3,3,80,0,1,3,5,3,1,2,10
1971,35,F,Married,Yes,Sometimes,Sales,3,Other,4,3,1,3,Sales Representative,1285,60,2102,15758,3,Yes,11,3,1,80,0,5,3,1,0,0,0,2
1317,40,M,Married,No,Sometimes,Sales,1,Marketing,3,2,5,3,Sales Executive,259,95,19650,5596,1,Yes,12,3,1,80,3,3,3,9,7,1,7,21
238,37,M,Single,No,Sometimes,Research & Development,3,Medical,4,3,1,4,Laboratory Technician,1326,52,4601,2125,1,No,13,3,1,80,0,5,3,4,3,3,1,8
102,39,M,Married,Yes,No,Research & Development,4,Medical,2,2,2,4,Healthcare Representative,207,67,4707,9981,0,No,18,3,4,80,3,1,3,9,0,0,1,25
954,30,M,Married,No,Sometimes,Research & Development,4,Medical,3,3,1,4,Research Scientist,1199,32,2050,3342,4,Yes,12,3,3,80,1,3,2,2,2,2,2,11
841,39,M,Divorced,No,Sometimes,Research & Development,4,Medical,3,3,2,3,Research Scientist,228,80,5767,14744,2,No,19,3,4,80,1,3,4,3,2,5,2,4
1094,32,F,Married,No,Mostly,Research & Development,1,Life Sciences,3,4,2,3,Laboratory Technician,704,85,4676,24896,2,No,11,3,2,80,0,2,2,3,7,1,5,18
1563,33,M,Married,Yes,Sometimes,Sales,4,Life Sciences,2,3,2,3,Sales Executive,1148,89,4502,24412,3,Yes,15,3,4,80,0,2,1,2,2,2,2,22
547,31,M,Divorced,No,Sometimes,Research & Development,4,Medical,4,3,1,4,Laboratory Technician,1432,45,1893,19313,9,No,17,3,4,80,1,2,3,5,3,1,2,1
2058,40,M,Divorced,No,Mostly,Research & Development,4,Life Sciences,4,3,2,4,Healthcare Representative,462,90,5480,24902,0,No,11,3,3,80,1,1,3,10,7,3,8,12
1201,59,M,Divorced,No,No,Research & Development,3,Medical,2,2,2,2,Research Director,1193,88,13848,3781,6,No,14,3,4,80,1,5,4,4,0,0,2,7
520,50,M,Married,No,No,Research & Development,2,Life Sciences,3,3,5,4,Manager,1127,85,19306,25092,3,No,13,3,2,80,1,2,3,7,7,4,4,29
598,29,F,Married,No,Sometimes,Research & Development,5,Life Sciences,4,3,3,3,Healthcare Representative,1201,32,7854,3642,1,No,19,3,2,80,2,3,2,10,9,1,8,13
28,40,M,Divorced,No,Mostly,Research & Development,4,Medical,2,3,5,3,Research Director,600,37,18109,25251,7,Yes,13,3,2,80,1,1,2,20,5,0,6,9
617,33,M,Single,No,Sometimes,Research & Development,3,Life Sciences,4,2,1,4,Laboratory Technician,579,47,2389,6058,2,Yes,16,3,4,80,0,2,2,4,2,0,2,2
186,28,M,Single,No,Sometimes,Sales,3,Marketing,3,3,1,3,Sales Representative,137,90,4451,21318,0,No,11,3,3,80,0,2,4,4,2,1,2,6
332,41,F,Single,Yes,Sometimes,Research & Development,4,Life Sciences,1,3,1,4,Laboratory Technician,822,57,4366,20256,8,Yes,16,3,3,80,0,2,4,1,0,0,0,16
70,35,M,Married,Yes,Sometimes,Research & Development,2,Technical Degree,1,2,1,3,Research Scientist,963,38,2186,16088,1,No,13,3,1,80,2,5,1,7,7,7,7,4
1732,28,F,Married,Yes,Sometimes,Research & Development,3,Medical,1,3,1,4,Research Scientist,835,34,2051,10251,1,No,23,4,1,80,1,3,3,1,0,0,0,15
409,26,M,Single,No,Sometimes,Research & Development,5,Life Sciences,2,2,1,1,Research Scientist,539,45,2223,9382,6,No,13,3,4,80,0,3,3,2,2,2,2,1
789,32,M,Single,No,No,Sales,2,Life Sciences,3,3,1,4,Sales Representative,1471,32,2707,26110,6,No,21,4,1,80,0,5,4,3,2,1,0,9
1664,25,M,Married,No,No,Research & Development,1,Medical,4,2,1,3,Research Scientist,1159,69,3192,5491,2,No,13,3,4,80,1,2,1,3,2,1,2,2
854,33,M,Married,No,No,Research & Development,3,Life Sciences,1,3,1,4,Laboratory Technician,1075,30,2127,17657,4,No,14,3,2,80,0,6,3,3,2,1,2,8
895,31,F,Married,Yes,Sometimes,Sales,3,Marketing,3,2,1,1,Sales Representative,1373,31,1311,21235,1,No,13,3,2,80,2,2,2,1,0,0,0,23
1286,25,M,Divorced,No,No,Sales,3,Medical,3,2,2,4,Sales Executive,891,96,4114,4317,1,No,13,3,4,80,0,5,3,3,2,1,2,20
78,30,M,Married,No,Sometimes,Research & Development,3,Life Sciences,1,3,1,3,Laboratory Technician,1186,52,3277,16557,7,No,17,3,3,80,2,2,2,5,3,0,2,8
1635,44,F,Divorced,No,Sometimes,Research & Development,4,Marketing,2,3,3,3,Research Director,594,88,10504,2612,9,No,19,3,4,80,1,2,2,20,0,2,0,13
792,33,M,Single,No,Sometimes,Research & Development,3,Life Sciences,4,3,1,4,Research Scientist,1121,32,2018,26067,0,No,14,3,1,80,0,3,2,3,3,2,2,1
1205,31,F,Divorced,Yes,No,Research & Development,4,Medical,4,3,1,2,Research Scientist,510,62,2401,4978,8,No,17,3,4,80,2,5,3,4,2,0,2,1
467,34,M,Married,No,Sometimes,Research & Development,3,Life Sciences,3,3,3,3,Manufacturing Director,1325,73,10170,24509,9,No,13,3,3,80,1,2,3,9,7,1,2,1
110,39,M,Single,Yes,Sometimes,Sales,3,Marketing,3,4,1,4,Human Resources,1130,71,2332,16390,0,No,17,3,4,80,0,2,3,0,0,0,0,1
1453,24,F,Married,No,Mostly,Sales,3,Technical Degree,1,3,1,3,Sales Representative,260,68,2758,26847,1,Yes,11,3,4,80,2,2,4,4,5,0,3,20
1064,40,F,Married,No,Sometimes,Sales,3,Marketing,3,2,3,2,Sales Executive,696,100,13356,18999,8,No,12,3,4,80,0,2,2,12,9,11,15,6
1754,34,F,Married,No,Mostly,Research & Development,3,Medical,3,3,4,2,Manager,498,38,13484,17362,3,No,11,3,3,80,1,2,3,12,12,15,12,20
1781,26,M,Married,No,Sometimes,Research & Development,2,Technical Degree,3,3,1,3,Laboratory Technician,366,80,3857,17358,1,No,11,3,2,80,1,3,3,4,2,0,3,9
279,34,F,Divorced,No,Mostly,Sales,2,Medical,3,3,2,4,Sales Executive,195,100,5038,6289,3,Yes,16,3,4,80,2,2,4,1,0,0,0,16
1915,27,M,Married,No,Sometimes,Research & Development,3,Life Sciences,2,2,1,4,Research Scientist,277,87,2206,19312,1,No,14,3,3,80,1,2,2,2,2,2,2,3
417,27,M,Single,Yes,Mostly,Research & Development,3,Life Sciences,3,2,1,1,Laboratory Technician,461,75,1102,13816,1,Yes,12,3,1,80,0,5,3,1,0,0,0,9
389,33,F,Divorced,No,Sometimes,Research & Development,1,Life Sciences,1,2,2,3,Research Director,654,48,7735,21656,9,Yes,14,3,4,80,1,0,2,9,7,7,7,1
18,50,M,Married,No,Sometimes,Research & Development,2,Medical,1,3,4,2,Research Scientist,327,71,10341,19352,2,Yes,16,3,3,80,3,4,3,8,3,0,7,8
2056,47,M,Married,No,Sometimes,Sales,2,Marketing,3,3,2,2,Sales Executive,1353,60,5220,4001,6,No,17,3,4,80,1,4,4,3,2,0,2,7
1691,21,F,Divorced,Yes,No,Research & Development,3,Medical,1,3,1,1,Laboratory Technician,637,56,2327,9453,4,No,14,3,4,80,1,2,1,1,0,3,0,8
1744,59,F,Married,Yes,Mostly,Research & Development,3,Life Sciences,4,3,1,4,Research Scientist,1415,87,2072,14638,3,Yes,16,3,2,80,1,2,3,1,0,0,0,21
1410,22,F,Married,No,Sometimes,Research & Development,4,Technical Degree,3,1,1,3,Research Scientist,1131,81,3354,3979,1,No,11,3,3,80,0,2,3,5,2,0,3,2
1767,46,F,Single,Yes,Sometimes,Research & Development,3,Life Sciences,3,2,1,1,Laboratory Technician,897,59,3941,6827,1,No,18,3,4,80,0,3,3,14,4,5,9,2
1541,34,F,Divorced,No,Sometimes,Research & Development,3,Life Sciences,3,2,2,2,Healthcare Representative,851,69,5009,2489,2,No,11,3,4,80,2,6,3,4,3,0,7,6
1827,45,F,Divorced,No,Mostly,Sales,4,Life Sciences,3,3,4,4,Sales Executive,286,83,15308,12389,3,No,11,3,2,80,1,5,3,1,0,0,0,16
321,42,M,Married,No,Sometimes,Research & Development,4,Medical,2,3,3,3,Manufacturing Director,201,43,3950,26862,8,No,12,3,2,80,1,5,3,4,2,4,2,8
1324,34,F,Married,No,Mostly,Research & Development,2,Medical,4,2,2,4,Research Scientist,1274,64,5470,8959,0,No,16,3,1,80,1,2,3,15,9,1,12,8
1277,40,M,Married,No,Mostly,Research & Development,1,Other,1,3,1,4,Laboratory Technician,1278,50,3691,6224,2,Yes,18,3,4,80,1,2,2,3,2,0,2,2
316,45,F,Married,No,Sometimes,Research & Development,4,Medical,3,2,4,3,Manufacturing Director,1419,80,13105,6173,2,No,11,3,3,80,0,1,3,9,6,6,7,17
883,35,F,Single,No,Sometimes,Sales,4,Marketing,3,3,3,4,Sales Executive,806,41,6059,16087,8,No,12,3,4,80,0,3,3,11,11,5,10,8
714,32,M,Divorced,No,Sometimes,Research & Development,3,Medical,2,3,1,4,Laboratory Technician,1222,85,3917,24351,0,No,25,4,1,80,1,5,3,5,2,0,4,1
519,21,M,Single,Yes,Sometimes,Research & Development,1,Medical,2,2,1,3,Research Scientist,132,74,2434,12020,0,No,14,3,4,80,1,2,2,0,0,0,0,3
1843,32,M,Single,No,Sometimes,Research & Development,4,Life Sciences,4,3,1,3,Research Scientist,713,100,2352,9721,1,No,11,3,4,80,0,2,2,7,7,4,7,7
789,40,F,Divorced,No,Sometimes,Sales,2,Marketing,2,4,4,3,Sales Executive,261,40,10167,18049,1,No,11,3,4,80,1,2,3,22,12,15,11,16
596,30,M,Single,No,Mostly,Research & Development,5,Life Sciences,3,1,2,4,Research Scientist,274,43,4673,15898,1,Yes,14,3,4,80,0,2,4,9,5,7,7,1
1355,19,F,Married,Yes,Sometimes,Sales,2,Marketing,1,3,1,4,Sales Representative,323,69,2272,8867,2,No,12,3,1,80,1,3,3,1,0,0,0,27
1757,35,M,Married,No,Sometimes,Research & Development,2,Other,4,3,3,4,Manufacturing Director,696,30,7297,15159,0,No,11,3,4,80,1,2,3,5,0,1,3,7
422,41,M,Single,No,Sometimes,Research & Development,4,Life Sciences,1,3,1,3,Laboratory Technician,1232,70,2018,6845,2,Yes,25,4,4,80,0,2,3,1,0,0,0,6
416,37,M,Single,Yes,Sometimes,Sales,4,Marketing,1,2,5,4,Sales Executive,548,33,13961,22695,2,No,11,3,2,80,0,2,4,3,3,4,0,1
457,21,M,Single,Yes,Sometimes,Research & Development,3,Technical Degree,3,1,1,1,Research Scientist,881,78,2991,23451,4,Yes,25,4,4,80,0,1,3,2,2,1,2,13
