employee_id,department,sub-department,first_level_manager,second_level_manager,third_level_manager,fourth_level_manager,job_level,gender,sexual_orientation,race,age,education,location,location_city,marital_status,employment_status,salary,hire_date,term_date,tenure,term_type,term_reason,active_status
3516790345,R&D,Research,1598547335,162178610,7489616387,,Individual Contributor,Female,Heterosexual,Other,28,Bachelor's degree,Remote,Washington DC,Single,Full Time,71868,2014-07-21,,103,,,1
3531979894,Sales,Sales Operations,1267696867,3270697183,9830301175,,Individual Contributor,Male,Heterosexual,Caucasian,26,Bachelor's degree,Remote,Charlotte,Single,Full Time,79825,2020-01-02,2020-02-25,2,Involuntary,Budget cuts,0
6539526594,HR,Recruiting,8645953426,,,,Manager,Female,Heterosexual,Caucasian,39,Bachelor's degree,Remote,San Antonio,Single,Full Time,81875,2020-10-31,,27,,,1
382326024,HR,Recruiting,1736374842,6814563713,,,Team Lead,Female,Heterosexual,Hispanic,26,Master's degree,Remote,San Antonio,Single,Full Time,64071,2020-10-07,,27,,,1
8087022803,Software,QA,7823522698,1462015104,,,Team Lead,Male,Heterosexual,Caucasian,27,Bachelor's degree,Remote,Jacksonville,Married,Full Time,97186,2013-03-06,,120,,,1
6733189869,Product Development,Product Marketing,7722619438,296297700,,,Team Lead,Female,Heterosexual,Caucasian,28,Bachelor's degree,Remote,Columbus,Single,Full Time,91987,2014-05-01,,106,,,1
5573134024,Operations,Logistics,8412281303,7322724199,2891488321,,Individual Contributor,Female,Heterosexual,Other,52,Bachelor's degree,Remote,Phoenix,Married,Full Time,68421,2020-03-22,,34,,,1
112983933,Marketing,Advertising,1760560696,87490516,231005998,,Individual Contributor,Male,Heterosexual,Caucasian,25,Master's degree,Remote,Philadelphia,Married,Full Time,66295,2021-06-25,,19,,,1
2342653716,Customer Service,Customer Support,8780882161,,,,Manager,Male,Heterosexual,Caucasian,28,Bachelor's degree,Remote,Denver,Single,Full Time,75969,2014-02-13,,108,,,1
7765252372,R&D,Prototyping,9942013239,1958667614,5849401328,,Individual Contributor,Female,Heterosexual,Caucasian,23,Bachelor's degree,Remote,San Antonio,Single,Full Time,103722,2014-09-30,,101,,,1
6498208345,Sales,Business Development,6415603954,3065913101,347221121,,Individual Contributor,Male,Heterosexual,Caucasian,29,Bachelor's degree,Remote,San Francisco,Single,Full Time,85454,2015-06-25,2016-07-17,13,Voluntary,Better salary,0
3796175553,Operations,Logistics,7322724199,4189721097,,,Team Lead,Female,Heterosexual,Caucasian,31,Bachelor's degree,Remote,San Diego,Single,Full Time,71627,2020-03-19,,34,,,1
7034331716,R&D,Product Design,3238829155,3788777976,5849401328,,Individual Contributor,Male,Heterosexual,Asian,33,Bachelor's degree,Remote,Jacksonville,Married,Full Time,97504,2019-10-13,,39,,,1
776978900,HR,Training,,,,,Director,Male,Heterosexual,Asian,27,Master's degree,Remote,Dallas,Married,Full Time,107094,2013-10-01,,113,,,1
9615798791,Administration,Executive Assistants,8857691489,,,,Manager,Female,Heterosexual,African American,33,Bachelor's degree,On-site,Los Angeles,Single,Full Time,63174,2016-08-05,2018-05-10,21,Voluntary,Found a better opportunity,0
2647037133,Customer Service,Technical Support,5312546506,9725115550,3287697715,,Individual Contributor,Female,Heterosexual,Caucasian,22,Master's degree,On-site,Los Angeles,Single,Full Time,63548,2018-07-04,,55,,,1
3949111521,Software,Software Development,776694516,5539617772,,,Team Lead,Male,Heterosexual,Caucasian,29,Bachelor's degree,Remote,San Jose,Single,Full Time,105348,2012-06-23,,128,,,1
305548304,R&D,Research,839184897,7489616387,,,Team Lead,Male,Lesbian,Caucasian,28,Bachelor's degree,Remote,Dallas,Single,Full Time,96931,2019-09-05,,41,,,1
8782320273,Marketing,Public Relations,1420080265,4859371272,,,Team Lead,Male,Heterosexual,Caucasian,40,Bachelor's degree,Remote,Boston,Married,Full Time,77571,2016-12-26,2017-11-10,11,Voluntary,More flexible benefits,0
8934287810,Sales,Sales Operations,4596293415,9830301175,,,Team Lead,Female,Heterosexual,Caucasian,28,Bachelor's degree,Remote,Denver,Single,Full Time,75350,2016-12-27,,73,,,1
9819353178,Legal,Litigation,7585796067,2000857542,9825402532,,Individual Contributor,Male,Heterosexual,Caucasian,39,Master's degree,Remote,Boston,Single,Full Time,90679,2018-01-21,,60,,,1
6189035281,HR,Benefits,6291425076,7995036334,,,Team Lead,Female,Heterosexual,Caucasian,29,Bachelor's degree,Remote,Washington DC,Single,Full Time,90053,2021-11-28,,13,,,1
3926000509,Legal,Corporate Law,9391143974,2018439798,9185279819,,Individual Contributor,Female,Heterosexual,Caucasian,38,Bachelor's degree,Remote,San Diego,Single,Full Time,107291,2015-11-21,,87,,,1
7381281723,Software,QA,7255351417,1992445983,3393860506,,Individual Contributor,Male,Heterosexual,Caucasian,28,Master's degree,Remote,Seattle,Married,Full Time,90315,2015-05-25,,93,,,1
5125594800,Marketing,Advertising,985069246,8972810842,,,Team Lead,Male,Heterosexual,Caucasian,23,Bachelor's degree,On-site,San Francisco,Single,Full Time,101440,2015-02-27,,96,,,1
7959884438,Sales,Sales Operations,8452142129,3879686488,8859939348,,Individual Contributor,Male,Heterosexual,Caucasian,26,Bachelor's degree,Remote,Indianapolis,Single,Full Time,65776,2012-02-13,2014-01-23,24,Voluntary,Career change,0
4292100017,Software,Technical Support,14845113,,,,Manager,Female,Heterosexual,Caucasian,22,Bachelor's degree,Remote,Dallas,Single,Full Time,123401,2013-03-27,,119,,,1
3147273841,Sales,Business Development,4031014331,906648959,3433312920,,Individual Contributor,Male,Heterosexual,Caucasian,51,Bachelor's degree,On-site,San Francisco,Married,Full Time,66439,2018-06-21,,55,,,1
1708333730,Sales,Account Management,347221121,,,,Manager,Male,Heterosexual,Hispanic,35,Master's degree,On-site,Los Angeles,Single,Full Time,99371,2017-06-24,2018-07-01,12,Involuntary,Performance,0
9983476253,HR,Training,2001735877,6539526594,776978900,,Individual Contributor,Female,Heterosexual,Caucasian,40,Master's degree,Remote,Columbus,Single,Full Time,70570,2015-09-16,,89,,,1
1854626116,Product Development,Product Management,8240505933,4889992447,296297700,,Individual Contributor,Female,Heterosexual,Caucasian,38,Bachelor's degree,Remote,Dallas,Single,Full Time,103357,2019-01-03,,49,,,1
2637587021,HR,Training,6196380622,2470074702,7133405098,,Individual Contributor,Female,Heterosexual,Hispanic,23,Bachelor's degree,On-site,San Francisco,Single,Full Time,71578,2021-10-19,,15,,,1
4117168634,Procurement,Vendor Management,6720234583,2796318879,,,Team Lead,Male,Heterosexual,Asian,23,Bachelor's degree,Remote,Phoenix,Single,Full Time,80126,2012-09-09,,126,,,1
2312340565,Operations,Logistics,7184812547,2554331292,2891488321,,Individual Contributor,Male,Heterosexual,Caucasian,23,Bachelor's degree,Remote,Boston,Single,Full Time,82159,2012-04-28,,130,,,1
4174945735,Sales,Account Management,5895467214,,,,Manager,Male,Heterosexual,Caucasian,22,Bachelor's degree,On-site,San Francisco,Single,Full Time,75764,2019-10-11,,39,,,1
5319742651,Customer Service,Technical Support,4519053911,606250271,3813739590,,Individual Contributor,Male,Heterosexual,Asian,36,Bachelor's degree,Remote,Chicago,Single,Full Time,58378,2013-06-08,2015-06-05,24,Voluntary,More flexible benefits,0
1979448050,Software,Technical Support,,,,,Director,Male,Heterosexual,Caucasian,29,Master's degree,Remote,San Antonio,Married,Full Time,117187,2012-08-18,2014-09-03,25,Voluntary,Better salary,0
5701757355,Legal,Litigation,5706541994,3229784704,,,Team Lead,Female,Heterosexual,Asian,26,Bachelor's degree,On-site,Los Angeles,Single,Full Time,117908,2021-06-25,,19,,,1
1426025567,Software,Technical Support,11174459,3888214787,7822223667,,Individual Contributor,Male,Heterosexual,Caucasian,22,Bachelor's degree,Remote,Dallas,Single,Full Time,93977,2012-02-29,2014-01-07,23,Voluntary,More flexible benefits,0
4258309440,Procurement,Vendor Management,3788342818,9895552906,2575449602,,Individual Contributor,Male,Heterosexual,Caucasian,43,Associate's degree,Remote,Philadelphia,Single,Full Time,67786,2012-11-19,2014-11-10,24,Voluntary,More flexible benefits,0
1177417901,Customer Service,Technical Support,2680597540,3813739590,,,Team Lead,Male,Heterosexual,Caucasian,31,Bachelor's degree,Remote,Dallas,Single,Full Time,79960,2019-11-26,,38,,,1
3076486056,Administration,Travel,8250081607,2344653693,8857691489,,Individual Contributor,Male,Heterosexual,African American,37,Bachelor's degree,Remote,Columbus,Single,Full Time,63429,2014-05-29,,105,,,1
7893072263,Administration,Facilities,491091677,93666919,2400560585,,Individual Contributor,Female,Heterosexual,Caucasian,43,Bachelor's degree,Remote,New York,Married,Full Time,77765,2018-01-26,,60,,,1
5597893107,Customer Service,Technical Support,3491363251,9296968762,6680584136,,Individual Contributor,Male,Heterosexual,Hispanic,37,Bachelor's degree,On-site,Los Angeles,Single,Full Time,66267,2019-07-16,,42,,,1
4241166081,Procurement,Vendor Management,5427032276,,,,Manager,Male,Heterosexual,Caucasian,38,Bachelor's degree,Remote,Boston,Single,Full Time,74525,2020-03-24,,34,,,1
8904934909,HR,Benefits,7976864187,7995036334,,,Team Lead,Male,Heterosexual,Caucasian,35,Bachelor's degree,Remote,Dallas,Single,Full Time,89764,2020-05-17,,32,,,1
9279620507,Operations,Supply Chain,,,,,Director,Male,Heterosexual,Caucasian,40,Bachelor's degree,On-site,San Francisco,Married,Full Time,109271,2020-12-31,,24,,,1
1925899799,Administration,Travel,2400560585,,,,Manager,Male,Heterosexual,Caucasian,52,Bachelor's degree,On-site,San Francisco,Married,Full Time,72575,2018-02-23,,59,,,1
3740718615,Administration,Travel,5827568231,1925899799,4191660438,,Individual Contributor,Female,Heterosexual,Caucasian,54,Bachelor's degree,Remote,Indianapolis,Married,Full Time,56941,2016-12-02,,74,,,1
8653912294,Product Development,Product Marketing,9360184196,1517121064,296297700,,Individual Contributor,Female,Heterosexual,Caucasian,23,Bachelor's degree,Remote,San Jose,Single,Full Time,83943,2016-12-18,2017-12-11,12,Voluntary,Found a better opportunity,0
1249003626,R&D,Product Design,7489616387,,,,Manager,Female,Heterosexual,Caucasian,35,Bachelor's degree,Remote,Houston,Married,Full Time,119497,2019-07-24,,42,,,1
6359192492,Software,Technical Support,5537075800,309586096,2724221678,,Individual Contributor,Male,Heterosexual,Caucasian,24,Master's degree,Remote,San Antonio,Single,Full Time,109906,2016-03-22,2020-06-30,52,Voluntary,Found a better opportunity,0
6041687573,Finance,Financial Planning,3312220021,1706403316,9456183075,,Individual Contributor,Male,Heterosexual,Hispanic,27,Master's degree,Remote,New York,Single,Full Time,76415,2012-02-14,2014-01-20,24,Voluntary,Found a better opportunity,0
631622941,Product Development,Project Management,7722619438,296297700,,,Team Lead,Female,Heterosexual,Caucasian,38,Bachelor's degree,On-site,Los Angeles,Single,Full Time,106905,2016-01-26,,85,,,1
5048570872,Legal,Litigation,677038962,8386961575,9825402532,,Individual Contributor,Male,Heterosexual,Caucasian,32,Bachelor's degree,Remote,Charlotte,Single,Full Time,82031,2021-02-25,,23,,,1
298676690,HR,Recruiting,5028837255,6306104130,7133405098,,Individual Contributor,Male,Heterosexual,Native American,41,Bachelor's degree,Remote,Indianapolis,Single,Full Time,57568,2017-10-04,2019-09-05,23,Voluntary,Better salary,0
8249072591,Finance,Auditing,6794565373,7814216928,4168425408,,Individual Contributor,Male,Heterosexual,Native American,43,Bachelor's degree,Remote,Phoenix,Single,Full Time,84506,2013-10-08,,113,,,1
5426493125,Sales,Business Development,5736173875,3021517945,2342423041,,Individual Contributor,Female,Heterosexual,Caucasian,33,Bachelor's degree,Remote,Phoenix,Single,Full Time,85626,2016-08-04,,78,,,1
5710401834,Software,QA,4008518690,200080042,1696261601,,Individual Contributor,Female,Heterosexual,Caucasian,25,Bachelor's degree,Remote,Philadelphia,Single,Contract,83065,2018-08-12,,54,,,1
8555552913,Software,QA,36221948,9787283992,1462015104,,Individual Contributor,Male,Heterosexual,Caucasian,42,Master's degree,Remote,Jacksonville,Single,Full Time,83188,2012-04-29,2013-03-07,10,Involuntary,Performance,0
2621545916,Marketing,Public Relations,4444506319,9656105022,5437575890,,Individual Contributor,Male,Heterosexual,Caucasian,37,Bachelor's degree,On-site,Los Angeles,Single,Full Time,80962,2012-05-22,2014-06-22,25,Voluntary,Personal reasons,0
7503186244,Software,Software Development,9199858183,211024136,3393860506,,Individual Contributor,Male,Heterosexual,Caucasian,40,Master's degree,Remote,Denver,Single,Full Time,102984,2020-06-12,2020-06-20,0,Voluntary,Better salary,0
8136168801,Software,Technical Support,391810331,5203583382,,,Team Lead,Female,Heterosexual,Caucasian,23,Bachelor's degree,On-site,San Francisco,Single,Full Time,108166,2018-12-31,,49,,,1
2535498723,Software,QA,3607043217,1486063716,5539617772,,Individual Contributor,Male,Heterosexual,Caucasian,26,Bachelor's degree,On-site,Los Angeles,Single,Full Time,76325,2021-01-24,,24,,,1
5957234626,Administration,Executive Assistants,8250081607,38583276,5934410378,,Individual Contributor,Male,Heterosexual,Caucasian,32,Bachelor's degree,Remote,Fort Worth,Single,Full Time,70422,2021-08-20,,17,,,1
5139820725,Procurement,Supply Chain,9596644959,6720234583,2796318879,,Individual Contributor,Female,Heterosexual,Caucasian,32,Bachelor's degree,Remote,New York,Single,Full Time,73574,2018-01-30,,60,,,1
6146984168,Software,Technical Support,7392617803,3236303647,2865338159,,Individual Contributor,Female,Heterosexual,Caucasian,30,Bachelor's degree,Remote,San Francisco,Married,Full Time,96686,2012-03-16,,132,,,1
7606875424,Software,Technical Support,5696769462,4520267703,,,Team Lead,Male,Heterosexual,Caucasian,41,Bachelor's degree,On-site,Los Angeles,Single,Full Time,85511,2018-01-24,,60,,,1
185927645,Sales,Business Development,4822438725,3416478736,2342423041,,Individual Contributor,Male,Heterosexual,Caucasian,23,Bachelor's degree,Remote,New York,Single,Full Time,89246,2018-06-21,,55,,,1
2630199083,Operations,Logistics,3852499654,9101536358,4189721097,,Individual Contributor,Female,Heterosexual,Caucasian,49,Bachelor's degree,Remote,Dallas,Married,Full Time,65825,2019-12-25,2020-12-27,12,Voluntary,Better salary,0
2798891887,Sales,Business Development,8867260152,8687531220,9830301175,,Individual Contributor,Male,Heterosexual,Caucasian,37,Bachelor's degree,Remote,Fort Worth,Single,Full Time,74678,2014-02-12,,108,,,1
6107703373,HR,Recruiting,7777701649,1736374842,8645953426,,Individual Contributor,Male,Heterosexual,Caucasian,37,Bachelor's degree,Remote,Columbus,Single,Full Time,70967,2017-03-31,,70,,,1
2842645418,Customer Service,Account Management,2829189522,606250271,1051923928,,Individual Contributor,Female,Heterosexual,Caucasian,35,Bachelor's degree,Remote,Houston,Single,Full Time,59268,2017-04-03,,70,,,1
2589162194,Software,Software Development,509822762,9231016970,2820765709,,Individual Contributor,Male,Heterosexual,Caucasian,31,Bachelor's degree,Remote,Indianapolis,Single,Full Time,84935,2015-09-16,,89,,,1
1308158049,HR,Benefits,8768817414,6712864206,8645953426,,Individual Contributor,Male,Heterosexual,Caucasian,38,Bachelor's degree,Remote,Denver,Single,Full Time,81464,2013-09-18,,113,,,1
1760557575,R&D,Research,4614351030,2722098794,5849401328,,Individual Contributor,Male,Heterosexual,African American,39,Bachelor's degree,Remote,Dallas,Married,Full Time,75775,2014-07-08,,103,,,1
2632499626,Marketing,Public Relations,8735736546,2255929048,5276190212,,Individual Contributor,Female,Other,Caucasian,56,Bachelor's degree,Remote,Denver,Married,Full Time,82221,2015-04-10,,94,,,1
1884857974,Software,Technical Support,8194209016,6491854768,3048449241,,Individual Contributor,Female,Heterosexual,Caucasian,24,Master's degree,On-site,Los Angeles,Single,Full Time,91804,2020-03-30,,34,,,1
5755926753,Procurement,Supply Chain,2575449602,,,,Manager,Male,Heterosexual,Caucasian,43,Associate's degree,Remote,San Diego,Married,Full Time,67457,2017-02-11,2019-02-28,25,Voluntary,Found a better opportunity,0
4579829287,Operations,Supply Chain,8202224131,,,,Manager,Female,Heterosexual,Caucasian,35,Bachelor's degree,Remote,Chicago,Single,Full Time,94057,2018-09-03,2019-06-26,10,Voluntary,Relocation,0
926610894,Administration,Executive Assistants,2487023193,9795504216,5934410378,,Individual Contributor,Male,Heterosexual,Caucasian,41,Bachelor's degree,Remote,Denver,Single,Full Time,77295,2016-10-15,,76,,,1
2400595054,Software,Technical Support,4810642413,4011887074,14845113,,Individual Contributor,Female,Heterosexual,Caucasian,31,Bachelor's degree,Remote,Washington DC,Single,Full Time,75158,2016-04-13,,82,,,1
4921937918,Sales,Business Development,9463045519,6731923949,392314791,,Individual Contributor,Male,Heterosexual,Asian,44,Bachelor's degree,Remote,Dallas,Single,Full Time,86679,2013-03-30,,119,,,1
7721355274,Marketing,Marketing Research,3424035566,6024727068,5437575890,,Individual Contributor,Female,Heterosexual,Caucasian,37,Bachelor's degree,Remote,Austin,Single,Full Time,96633,2021-02-06,,23,,,1
9711647495,Legal,Corporate Law,9224448454,1132279887,9185279819,,Individual Contributor,Female,Heterosexual,Other,30,Bachelor's degree,Remote,Dallas,Single,Full Time,85858,2021-06-21,,19,,,1
3626189330,Software,Technical Support,3278616831,,,,Manager,Male,Heterosexual,Caucasian,35,Bachelor's degree,On-site,San Francisco,Single,Full Time,115895,2021-07-20,,18,,,1
2988598980,Software,Software Development,6209174398,715843816,5203583382,,Individual Contributor,Female,Heterosexual,Caucasian,36,Bachelor's degree,Remote,Phoenix,Single,Full Time,84076,2021-03-23,,22,,,1
